outcome,model,tstop,loghr,se,loghr.ul,loghr.ll,lag_tstop,hr,hr.ll,hr.ul,model_name,outcome_var,outcome_descr
postest,0,1,-0.6021828406331009,0.06508553087011591,-0.729748137053198,-0.47461754421300384,0,0.5476149742909995,0.6221229454918293,0.48203038039475515,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,2,-0.6021828406331009,0.06508553087011591,-0.729748137053198,-0.47461754421300384,1,0.5476149742909995,0.6221229454918293,0.48203038039475515,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,3,-0.6021828406331009,0.06508553087011591,-0.729748137053198,-0.47461754421300384,2,0.5476149742909995,0.6221229454918293,0.48203038039475515,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,4,-0.6021828406331009,0.06508553087011591,-0.729748137053198,-0.47461754421300384,3,0.5476149742909995,0.6221229454918293,0.48203038039475515,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,5,-0.6021828406331009,0.06508553087011591,-0.729748137053198,-0.47461754421300384,4,0.5476149742909995,0.6221229454918293,0.48203038039475515,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,6,-0.6021828406331009,0.06508553087011591,-0.729748137053198,-0.47461754421300384,5,0.5476149742909995,0.6221229454918293,0.48203038039475515,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,7,-0.6021828406331009,0.06508553087011591,-0.729748137053198,-0.47461754421300384,6,0.5476149742909995,0.6221229454918293,0.48203038039475515,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,8,-0.6621217891392509,0.06420777725465522,-0.7879667200857452,-0.5362768581927566,7,0.5157558475507034,0.584921950738185,0.45476852757370634,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,9,-0.6621217891392509,0.06420777725465522,-0.7879667200857452,-0.5362768581927566,8,0.5157558475507034,0.584921950738185,0.45476852757370634,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,10,-0.6621217891392509,0.06420777725465522,-0.7879667200857452,-0.5362768581927566,9,0.5157558475507034,0.584921950738185,0.45476852757370634,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,11,-0.6621217891392509,0.06420777725465522,-0.7879667200857452,-0.5362768581927566,10,0.5157558475507034,0.584921950738185,0.45476852757370634,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,12,-0.6621217891392509,0.06420777725465522,-0.7879667200857452,-0.5362768581927566,11,0.5157558475507034,0.584921950738185,0.45476852757370634,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,13,-0.6621217891392509,0.06420777725465522,-0.7879667200857452,-0.5362768581927566,12,0.5157558475507034,0.584921950738185,0.45476852757370634,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,14,-0.6621217891392509,0.06420777725465522,-0.7879667200857452,-0.5362768581927566,13,0.5157558475507034,0.584921950738185,0.45476852757370634,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,15,-0.1349034516442481,0.0861246082863987,-0.30370458206820944,0.033897678779713225,14,0.8738002715950418,1.034478752184343,0.7380788759820841,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,16,-0.1349034516442481,0.0861246082863987,-0.30370458206820944,0.033897678779713225,15,0.8738002715950418,1.034478752184343,0.7380788759820841,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,17,-0.1349034516442481,0.0861246082863987,-0.30370458206820944,0.033897678779713225,16,0.8738002715950418,1.034478752184343,0.7380788759820841,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,18,-0.1349034516442481,0.0861246082863987,-0.30370458206820944,0.033897678779713225,17,0.8738002715950418,1.034478752184343,0.7380788759820841,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,19,-0.1349034516442481,0.0861246082863987,-0.30370458206820944,0.033897678779713225,18,0.8738002715950418,1.034478752184343,0.7380788759820841,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,20,-0.1349034516442481,0.0861246082863987,-0.30370458206820944,0.033897678779713225,19,0.8738002715950418,1.034478752184343,0.7380788759820841,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,21,-0.1349034516442481,0.0861246082863987,-0.30370458206820944,0.033897678779713225,20,0.8738002715950418,1.034478752184343,0.7380788759820841,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,22,-0.26909314201997636,0.12423104951956497,-0.5125815248399357,-0.025604759200017063,21,0.7640720851163516,0.9747202627020644,0.5989473837710676,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,23,-0.26909314201997636,0.12423104951956497,-0.5125815248399357,-0.025604759200017063,22,0.7640720851163516,0.9747202627020644,0.5989473837710676,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,24,-0.26909314201997636,0.12423104951956497,-0.5125815248399357,-0.025604759200017063,23,0.7640720851163516,0.9747202627020644,0.5989473837710676,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,25,-0.26909314201997636,0.12423104951956497,-0.5125815248399357,-0.025604759200017063,24,0.7640720851163516,0.9747202627020644,0.5989473837710676,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,26,-0.26909314201997636,0.12423104951956497,-0.5125815248399357,-0.025604759200017063,25,0.7640720851163516,0.9747202627020644,0.5989473837710676,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,27,-0.26909314201997636,0.12423104951956497,-0.5125815248399357,-0.025604759200017063,26,0.7640720851163516,0.9747202627020644,0.5989473837710676,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,28,-0.26909314201997636,0.12423104951956497,-0.5125815248399357,-0.025604759200017063,27,0.7640720851163516,0.9747202627020644,0.5989473837710676,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,29,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,28,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,30,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,29,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,31,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,30,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,32,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,31,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,33,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,32,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,34,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,33,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,35,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,34,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,36,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,35,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,37,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,36,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,38,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,37,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,39,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,38,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,40,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,39,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,41,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,40,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,42,-0.21554087287466428,0.10251820945609082,-0.41647287116813586,-0.014608874581192699,41,0.8061053217429899,0.9854973172836025,0.6593684004472746,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,43,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,42,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,44,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,43,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,45,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,44,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,46,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,45,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,47,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,46,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,48,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,47,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,49,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,48,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,50,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,49,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,51,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,50,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,52,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,51,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,53,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,52,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,54,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,53,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,55,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,54,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,56,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,55,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,57,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,56,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,58,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,57,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,59,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,58,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,60,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,59,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,61,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,60,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,62,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,61,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,63,0.05944622669635269,0.10694014599328451,-0.1501526079519403,0.2690450613446457,62,1.0612486925969802,1.308714112135448,0.8605766355656416,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,64,0.05726195662861844,0.15783452230207148,-0.2520880226005256,0.36661193585776247,63,1.0589331686287864,1.442837896809105,0.7771763259768057,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,65,0.05726195662861844,0.15783452230207148,-0.2520880226005256,0.36661193585776247,64,1.0589331686287864,1.442837896809105,0.7771763259768057,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,66,0.05726195662861844,0.15783452230207148,-0.2520880226005256,0.36661193585776247,65,1.0589331686287864,1.442837896809105,0.7771763259768057,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,67,0.05726195662861844,0.15783452230207148,-0.2520880226005256,0.36661193585776247,66,1.0589331686287864,1.442837896809105,0.7771763259768057,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,68,0.05726195662861844,0.15783452230207148,-0.2520880226005256,0.36661193585776247,67,1.0589331686287864,1.442837896809105,0.7771763259768057,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,69,0.05726195662861844,0.15783452230207148,-0.2520880226005256,0.36661193585776247,68,1.0589331686287864,1.442837896809105,0.7771763259768057,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,70,0.05726195662861844,0.15783452230207148,-0.2520880226005256,0.36661193585776247,69,1.0589331686287864,1.442837896809105,0.7771763259768057,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
