outcome,model,tstop,loghr,se,loghr.ul,loghr.ll,lag_tstop,hr,hr.ll,hr.ul,model_name,outcome_var,outcome_descr
postest,0,1,-0.6113521926459732,0.0674022407794427,-0.7434581570509777,-0.4792462282409686,0,0.5426166505394778,0.619249989083675,0.4754668302511624,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,2,-0.6113521926459732,0.0674022407794427,-0.7434581570509777,-0.4792462282409686,1,0.5426166505394778,0.619249989083675,0.4754668302511624,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,3,-0.6113521926459732,0.0674022407794427,-0.7434581570509777,-0.4792462282409686,2,0.5426166505394778,0.619249989083675,0.4754668302511624,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,4,-0.6113521926459732,0.0674022407794427,-0.7434581570509777,-0.4792462282409686,3,0.5426166505394778,0.619249989083675,0.4754668302511624,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,5,-0.6113521926459732,0.0674022407794427,-0.7434581570509777,-0.4792462282409686,4,0.5426166505394778,0.619249989083675,0.4754668302511624,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,6,-0.6113521926459732,0.0674022407794427,-0.7434581570509777,-0.4792462282409686,5,0.5426166505394778,0.619249989083675,0.4754668302511624,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,7,-0.6113521926459732,0.0674022407794427,-0.7434581570509777,-0.4792462282409686,6,0.5426166505394778,0.619249989083675,0.4754668302511624,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,8,-0.6402087107331872,0.06492672985457665,-0.7674627628821189,-0.5129546585842555,7,0.5271823839382974,0.5987239379812852,0.46418933385548655,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,9,-0.6402087107331872,0.06492672985457665,-0.7674627628821189,-0.5129546585842555,8,0.5271823839382974,0.5987239379812852,0.46418933385548655,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,10,-0.6402087107331872,0.06492672985457665,-0.7674627628821189,-0.5129546585842555,9,0.5271823839382974,0.5987239379812852,0.46418933385548655,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,11,-0.6402087107331872,0.06492672985457665,-0.7674627628821189,-0.5129546585842555,10,0.5271823839382974,0.5987239379812852,0.46418933385548655,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,12,-0.6402087107331872,0.06492672985457665,-0.7674627628821189,-0.5129546585842555,11,0.5271823839382974,0.5987239379812852,0.46418933385548655,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,13,-0.6402087107331872,0.06492672985457665,-0.7674627628821189,-0.5129546585842555,12,0.5271823839382974,0.5987239379812852,0.46418933385548655,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,14,-0.6402087107331872,0.06492672985457665,-0.7674627628821189,-0.5129546585842555,13,0.5271823839382974,0.5987239379812852,0.46418933385548655,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,15,-0.0942862954421888,0.08691970543896659,-0.2646457876493935,0.07607319676501592,14,0.9100221897369742,1.0790415536177707,0.7674777519337593,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,16,-0.0942862954421888,0.08691970543896659,-0.2646457876493935,0.07607319676501592,15,0.9100221897369742,1.0790415536177707,0.7674777519337593,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,17,-0.0942862954421888,0.08691970543896659,-0.2646457876493935,0.07607319676501592,16,0.9100221897369742,1.0790415536177707,0.7674777519337593,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,18,-0.0942862954421888,0.08691970543896659,-0.2646457876493935,0.07607319676501592,17,0.9100221897369742,1.0790415536177707,0.7674777519337593,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,19,-0.0942862954421888,0.08691970543896659,-0.2646457876493935,0.07607319676501592,18,0.9100221897369742,1.0790415536177707,0.7674777519337593,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,20,-0.0942862954421888,0.08691970543896659,-0.2646457876493935,0.07607319676501592,19,0.9100221897369742,1.0790415536177707,0.7674777519337593,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
