model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul,model_name,outcome
0,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,24136388.753599577,14058,0.24616813707970525,0.05487132104071506,4.486280490623619,7.2477313988855575e-6,0.13862232405576888,0.3537139501036416,1.2791146220595782,1.1486901854188056,1.4243476936908732,Unadjusted,emergency
0,timesincevax_pw1-7,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,2460350.1958399946,1516,0,NA,NA,NA,NA,NA,NA,NA,NA,Unadjusted,emergency
0,timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,2439238.0003199945,1418,0.09990993708877256,0.07025511463061547,1.422101972419731,0.15499665028631174,-0.037787557316966744,0.23760743149451186,1.1050713876474292,0.9629174839374208,1.2682112353008,Unadjusted,emergency
0,timesincevax_pw15-21,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,2417753.7791999946,1418,0.1028121062540879,0.11138970739812716,0.9229946702940753,0.35600998270571976,-0.1155077084946961,0.3211319210028719,1.1082831500387427,0.890913704607042,1.3786874467281478,Unadjusted,emergency
0,timesincevax_pw22-28,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,2388162.4163199947,1329,0.09916970867074959,0.14363586535482734,0.6904244175072022,0.4899273258333573,-0.18235141431295643,0.3806908316544556,1.1042536850830238,0.8333084524389412,1.4632951309332662,Unadjusted,emergency
0,timesincevax_pw29-35,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,2329936.503679995,1345,0.16940540022653144,0.1614064840673505,1.0495575887511632,0.2939215648863823,-0.14694549541671353,0.4857562958697764,1.184600278814364,0.8633410321771506,1.625403830312941,Unadjusted,emergency
0,timesincevax_pw36+,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,36+,12100947.858240006,7032,0.17463212745121579,0.17302512640652817,1.0092876744439527,0.31283668954643234,-0.16449088872606962,0.5137551436285012,1.1908080704263417,0.8483254862350148,1.671556358498543,Unadjusted,emergency
0,"ns(tstop, 3)1","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)1",13417368.972479958,7780,-0.2239791605109033,0.16947283485936704,-1.321622788081447,0.1862937912237747,-0.5561398131931669,0.10818149217136022,0.7993317918619588,0.573418298827562,1.1142499546799236,Unadjusted,emergency
0,"ns(tstop, 3)2","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)2",24136388.753599577,14058,-0.13572416714443397,0.3544552184218111,-0.38290920852777127,0.7017870833720099,-0.8304436293834618,0.558995295094594,0.8730834243721282,0.43585588494792377,1.7489144743438272,Unadjusted,emergency
0,"ns(tstop, 3)3","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)3",3012928.7737599923,1869,0.30130067089279366,0.1486918533275206,2.026342830155763,0.042729665074321035,0.009869993576341163,0.5927313482092462,1.3516156719398882,1.009918862609627,1.8089224711705085,Unadjusted,emergency
0,vax1_az:timesincevax_pw8-14,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,2439238.0003199945,1418,-0.36008371150330787,0.0811375937982132,-4.437939241812192,9.082424670403081e-6,-0.5191104731400462,-0.20105694986656958,0.697617924981409,0.5950496252457457,0.8178658528763542,Unadjusted,emergency
0,vax1_az:timesincevax_pw15-21,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,2417753.7791999946,1418,-0.17569049935718098,0.07943897625642753,-2.21164103109858,0.02699147797681545,-0.3313880317885114,-0.019992966925850564,0.8388775763120205,0.7179265366669146,0.9802055671409482,Unadjusted,emergency
0,vax1_az:timesincevax_pw22-28,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,2388162.4163199947,1329,-0.20888826392029589,0.08126315490229447,-2.5705162957486642,0.010154704914498608,-0.3681611207988925,-0.04961540704169923,0.8114859028314365,0.6920056761986575,0.9515953309971262,Unadjusted,emergency
0,vax1_az:timesincevax_pw29-35,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,2329936.503679995,1345,-0.22125823261810754,0.08153361554272948,-2.7137056433141042,0.00665352577305169,-0.3810611826111925,-0.06145528262502262,0.8015096776214343,0.6831360922913516,0.9403949967949138,Unadjusted,emergency
0,vax1_az:timesincevax_pw36+,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,12100947.858240006,7032,-0.24025814250055644,0.06114685588091587,-3.929198632362417,8.522941732243887e-5,-0.3601037777950127,-0.12041250720610017,0.7864248251907121,0.6976039265170769,0.8865546510955635,Unadjusted,emergency
1,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,24136388.753599577,14058,0.2551965771721337,0.05952114596418636,4.287494352438786,1.806998501826354e-5,0.13853727476377686,0.3718558795804905,1.2907153211040883,1.1485924942861572,1.4504239305239446,Adjusting for time,emergency
1,timesincevax_pw1-7,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,2460350.1958399946,1516,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time,emergency
1,timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,2439238.0003199945,1418,0.11122593287930359,0.07036612124346049,1.5806744909879542,0.1139524838525771,-0.02668913048965775,0.2491409962482649,1.1176473916243146,0.9736638768944931,1.2829229076349837,Adjusting for time,emergency
