outcome,model_name,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n
covidadmitted,0 unadjusted,vax1_az:strata(timesincevax)1-7,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 1-7,0.5603624144209888,0.7687121007791294,0.7687487950544122,-0.7533950488030843,0.451212557172,0.12419635131223271,2.5283032245150348,NA
covidadmitted,0 unadjusted,vax1_az:strata(timesincevax)8-14,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.15539161434612953,0.511912037582317,0.5123669979952117,-3.633736777595099,2.793458533524531e-4,0.056924601518061925,0.4241848544417945,NA
covidadmitted,0 unadjusted,vax1_az:strata(timesincevax)15-21,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,1.6405305014619258,0.4046734951374621,0.4049164995368037,1.2225228327230573,0.22150997482231025,0.741854542196177,3.6278544824427543,NA
covidadmitted,0 unadjusted,vax1_az:strata(timesincevax)22-28,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,2.209517989493346,0.7303317089249326,0.7308156548594619,1.0847802481629363,0.27801899568141686,0.5275044511740917,9.25484085495143,NA
covidadmitted,0 unadjusted,vax1_az:strata(timesincevax)29-35,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.584094214247238e-6,1131.4743787802852,0.7071660135590758,-18.8859440804188,1.488526769992912e-79,3.9613225454890743e-7,6.334638118446282e-6,NA
covidadmitted,0 unadjusted,vax1_az:strata(timesincevax)36+,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,2.84324611865574,0.5596477153931445,0.5653378507849156,1.848357398186501,0.0645506573518845,0.9388538767832441,8.610550258309598,NA
covidadmitted,1 adjusting for time,"ns(calendar_day, 4)1","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)1",0.037761190796560755,0.7237099235521323,0.807482229371282,-4.057641497358188,4.957078402585353e-5,0.007757388848556791,0.18381282132576676,NA
covidadmitted,1 adjusting for time,"ns(calendar_day, 4)2","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)2",0.05621938906678269,1.1482691464518813,1.247598753855289,-2.307227040343208,0.02104216640378106,0.004874478253871186,0.6484016426849792,NA
covidadmitted,1 adjusting for time,"ns(calendar_day, 4)3","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)3",0.0039733975633754704,1.3410003335900968,1.3498254811828363,-4.0954433131758625,4.213613218561655e-5,2.819606405183063e-4,0.05599323425998916,NA
covidadmitted,1 adjusting for time,"ns(calendar_day, 4)4","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)4",0.04723256474766738,1.5421113975436864,1.2580038787136398,-2.426599587523136,0.01524106671731515,0.004012607547060551,0.55597641844562,NA
covidadmitted,1 adjusting for time,vax1_az:strata(timesincevax)1-7,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 1-7,1.2149276991916589,0.7924423500352594,0.8844461717505282,0.22012031302983867,0.8257774552517497,0.21463892640628254,6.876894787803661,NA
